,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,a,b,c
1653,1606642612,7575.75,6024.09,6493.5,14.1,100.0,99178.22,2431.0,42,1654, Sun, 20/11/29, 09:36:52
1654,1606642720,7575.75,6024.09,6493.5,14.26,96.47,99176.35,3114.0,42,1655, Sun, 20/11/29, 09:38:40
1655,1606642862,7575.75,6097.56,6410.25,14.61,94.35,99178.18,3140.0,43,1656, Sun, 20/11/29, 09:41:02
1656,1606642970,7575.75,6024.09,6410.25,15.02,92.67,99185.48,3749.0,43,1657, Sun, 20/11/29, 09:42:50
1657,1606643078,7575.75,6024.09,6493.5,15.14,90.15,99188.25,2926.0,39,1658, Sun, 20/11/29, 09:44:38
1658,1606643187,7575.75,6024.09,6410.25,15.0,89.37,99194.52,2323.0,42,1659, Sun, 20/11/29, 09:46:27
1659,1606643295,7575.75,5952.38,6493.5,14.81,90.22,99195.18,2301.0,42,1660, Sun, 20/11/29, 09:48:15
1660,1606643403,7575.75,6024.09,6493.5,14.76,91.63,99194.11,2219.0,42,1661, Sun, 20/11/29, 09:50:03
1661,1606643514,7575.75,5952.38,6493.5,14.77,90.58,99196.78,2642.0,42,1662, Sun, 20/11/29, 09:51:54
1662,1606643623,7692.3,6024.09,6410.25,14.89,89.38,99198.52,2260.0,42,1663, Sun, 20/11/29, 09:53:43
1663,1606643732,7575.75,5952.38,6493.5,14.92,91.53,99199.98,2583.0,40,1664, Sun, 20/11/29, 09:55:32
1664,1606643841,7692.3,6097.56,6410.25,15.05,89.51,99200.92,3736.0,44,1665, Sun, 20/11/29, 09:57:21
1665,1606643950,7692.3,6097.56,6410.25,15.36,88.3,99197.02,4503.0,45,1666, Sun, 20/11/29, 09:59:10
1666,1606644059,7575.75,5952.38,6493.5,15.81,89.66,99200.20,4767.0,45,1667, Sun, 20/11/29, 10:00:59
1667,1606644168,7575.75,6024.09,6493.5,16.22,85.59,99199.74,3672.0,44,1668, Sun, 20/11/29, 10:02:48
1668,1606644285,7692.3,6024.09,6410.25,16.45,82.9,99195.06,4165.0,45,1669, Sun, 20/11/29, 10:04:45
1669,1606644402,7692.3,6024.09,6329.11,16.69,82.84,99201.72,4626.0,45,1670, Sun, 20/11/29, 10:06:42
1670,1606644519,7575.75,5952.38,6410.25,16.82,77.42,99197.22,4254.0,45,1671, Sun, 20/11/29, 10:08:39
1671,1606644637,7575.75,6024.09,6329.11,16.88,78.77,99198.24,5177.0,45,1672, Sun, 20/11/29, 10:10:37
1672,1606644754,7692.3,6024.09,6329.11,17.35,77.87,99196.35,5318.0,46,1673, Sun, 20/11/29, 10:12:34
1673,1606644899,7575.75,6024.09,6329.11,17.73,76.28,99203.31,5410.0,46,1674, Sun, 20/11/29, 10:14:59
1674,1606645008,7575.75,5952.38,6410.25,18.13,71.7,99203.15,4758.0,46,1675, Sun, 20/11/29, 10:16:48
1675,1606645117,7462.68,5952.38,6410.25,18.12,70.56,99210.60,4879.0,42,1676, Sun, 20/11/29, 10:18:37
1676,1606645226,7462.68,5952.38,6410.25,18.23,71.71,99203.51,4076.0,46,1677, Sun, 20/11/29, 10:20:26
1677,1606645335,7462.68,5952.38,6410.25,18.13,73.44,99209.55,5059.0,47,1678, Sun, 20/11/29, 10:22:15
1678,1606645444,7462.68,6024.09,6329.11,18.2,72.53,99202.31,4422.0,47,1679, Sun, 20/11/29, 10:24:04
1679,1606645553,7462.68,6024.09,6329.11,18.23,73.69,99207.00,5900.0,47,1680, Sun, 20/11/29, 10:25:53
1680,1606645662,7462.68,6024.09,6329.11,18.52,73.01,99213.08,6356.0,48,1681, Sun, 20/11/29, 10:27:42
1681,1606645773,7462.68,6024.09,6329.11,18.85,69.14,99202.75,6482.0,48,1682, Sun, 20/11/29, 10:29:33
1682,1606645882,7462.68,6024.09,6329.11,19.2,67.42,99202.02,6597.0,48,1683, Sun, 20/11/29, 10:31:22
1683,1606645991,7575.75,6024.09,6329.11,19.12,68.95,99208.74,6584.0,48,1684, Sun, 20/11/29, 10:33:11
1684,1606646100,7462.68,6024.09,6329.11,19.14,70.54,99201.28,6499.0,48,1685, Sun, 20/11/29, 10:35:00
1685,1606646209,7462.68,6024.09,6329.11,19.5,69.76,99195.15,5491.0,48,1686, Sun, 20/11/29, 10:36:49
